LayingDate,BroodID,SiteNo,SiteName,Season,DaysAfterJan1,VisitDate,Visit,ClutchSize,EggNo,EggRank,EggLength,EggWidth,EggVolume,EggMass,FemaleRing,MaleRing,BellyPointNo,BellyPointAvg,BreastPointNo,BreastPointAvg,TotalPoints,TotalAvgPoints,WingLength,CrossFosteredToday,Crossfostered,YF,YM,YearlingF,YearlingM,Last30Temp,Last30Precip
35171,358,86,MuristBas Duruz,1996,106,07/05/1996,1,5,5,NA,39.4,30,18.56681258,18.1,875633,865490,10,12.53,27,9.33,37,10.19486486,307,0,0,First-year Adult,Older Adult,1,0,6.383,23.7
35171,358,86,MuristBas Duruz,1996,106,07/05/1996,1,5,4,NA,40.05,31,20.15229586,20.1,875633,865490,10,12.53,27,9.33,37,10.19486486,307,0,0,First-year Adult,Older Adult,1,0,6.383,23.7
35171,358,86,MuristBas Duruz,1996,106,07/05/1996,1,5,3,5,39.95,30.5,19.45875655,20,875633,865490,10,12.53,27,9.33,37,10.19486486,307,0,0,First-year Adult,Older Adult,1,0,6.383,23.7
35171,358,86,MuristBas Duruz,1996,106,07/05/1996,1,5,2,4,39.2,31,19.7245942,19.9,875633,865490,10,12.53,27,9.33,37,10.19486486,307,0,0,First-year Adult,Older Adult,1,0,6.383,23.7
35171,358,86,MuristBas Duruz,1996,106,07/05/1996,1,5,1,NA,38.9,30.9,19.4475628,19.3,875633,865490,10,12.53,27,9.33,37,10.19486486,307,0,0,First-year Adult,Older Adult,1,0,6.383,23.7
35172,319,22,Cheyres,1996,107,14/05/1996,1,6,3,3,39,31.16,19.82705117,18.8,869059,873612,5,10.2,17,10,22,10.04545455,298,0,0,Older Adult,Older Adult,0,0,6.49,23.7
35172,319,22,Cheyres,1996,107,14/05/1996,1,6,6,6,39.2,31.7,20.62543961,19.9,869059,873612,5,10.2,17,10,22,10.04545455,298,0,0,Older Adult,Older Adult,0,0,6.49,23.7
35172,319,22,Cheyres,1996,107,14/05/1996,1,6,1,5,39.44,31.32,20.25718225,19.3,869059,873612,5,10.2,17,10,22,10.04545455,298,0,0,Older Adult,Older Adult,0,0,6.49,23.7
35172,319,22,Cheyres,1996,107,14/05/1996,1,6,2,2,39,31.82,20.67585986,19.5,869059,873612,5,10.2,17,10,22,10.04545455,298,0,0,Older Adult,Older Adult,0,0,6.49,23.7
35172,319,22,Cheyres,1996,107,14/05/1996,1,6,5,4,38.6,30.92,19.32257036,18.6,869059,873612,5,10.2,17,10,22,10.04545455,298,0,0,Older Adult,Older Adult,0,0,6.49,23.7
35172,319,22,Cheyres,1996,107,14/05/1996,1,6,4,1,38.06,31.02,19.17568969,17.8,869059,873612,5,10.2,17,10,22,10.04545455,298,0,0,Older Adult,Older Adult,0,0,6.49,23.7
35173,331,43,Dompierre Monney Medart,1996,108,05/05/1996,3,6,6,3,40.42,31.7,21.2673538,21.6,861503,872186,24,11.7,40,9.2,64,10.1375,304,0,0,Older Adult,First-year Adult,0,1,6.645,23.7
35173,331,43,Dompierre Monney Medart,1996,108,05/05/1996,3,6,2,6,40.62,31.56,21.18422256,21.7,861503,872186,24,11.7,40,9.2,64,10.1375,304,0,0,Older Adult,First-year Adult,0,1,6.645,23.7
35173,331,43,Dompierre Monney Medart,1996,108,05/05/1996,3,6,1,1,39.4,32,21.12490676,21.3,861503,872186,24,11.7,40,9.2,64,10.1375,304,0,0,Older Adult,First-year Adult,0,1,6.645,23.7
35173,331,43,Dompierre Monney Medart,1996,108,05/05/1996,3,6,5,1,38.86,31.1,19.6798687,19.1,861503,872186,24,11.7,40,9.2,64,10.1375,304,0,0,Older Adult,First-year Adult,0,1,6.645,23.7
35173,331,43,Dompierre Monney Medart,1996,108,05/05/1996,3,6,3,2,39.36,31.74,20.76192209,20.7,861503,872186,24,11.7,40,9.2,64,10.1375,304,0,0,Older Adult,First-year Adult,0,1,6.645,23.7
35173,331,43,Dompierre Monney Medart,1996,108,05/05/1996,3,6,4,NA,39.5,31.62,20.67851985,20.9,861503,872186,24,11.7,40,9.2,64,10.1375,304,0,0,Older Adult,First-year Adult,0,1,6.645,23.7
35173,336,51,Forel Sansonnens,1996,108,10/05/1996,2,6,5,3,39.66,32.08,21.37076415,20.8,871825,866268,27,17.1,35,14.72,62,15.75645161,302,0,0,Older Adult,Older Adult,0,0,6.645,23.7
35173,336,51,Forel Sansonnens,1996,108,10/05/1996,2,6,4,2,40.58,31.82,21.51349726,21,871825,866268,27,17.1,35,14.72,62,15.75645161,302,0,0,Older Adult,Older Adult,0,0,6.645,23.7
35173,336,51,Forel Sansonnens,1996,108,10/05/1996,2,6,6,4,40.22,31.22,20.52610216,20.6,871825,866268,27,17.1,35,14.72,62,15.75645161,302,0,0,Older Adult,Older Adult,0,0,6.645,23.7
35173,336,51,Forel Sansonnens,1996,108,10/05/1996,2,6,3,6,40.1,31.58,20.93954528,21,871825,866268,27,17.1,35,14.72,62,15.75645161,302,0,0,Older Adult,Older Adult,0,0,6.645,23.7
35173,336,51,Forel Sansonnens,1996,108,10/05/1996,2,6,1,5,40.76,31.38,21.01544914,21,871825,866268,27,17.1,35,14.72,62,15.75645161,302,0,0,Older Adult,Older Adult,0,0,6.645,23.7
35173,336,51,Forel Sansonnens,1996,108,10/05/1996,2,6,2,1,38.28,31.7,20.14137317,19.2,871825,866268,27,17.1,35,14.72,62,15.75645161,302,0,0,Older Adult,Older Adult,0,0,6.645,23.7
35173,379,122,Villeneuve LaVillaire,1996,108,10/05/1996,2,5,4,3,37.94,30.56,18.5525089,18.7,875643,877039,23,18.23,37,13.6,60,15.37483333,300,0,0,First-year Adult,First-year Adult,1,1,6.645,23.7
35173,379,122,Villeneuve LaVillaire,1996,108,10/05/1996,2,5,5,5,37.4,31.22,19.08692742,19.7,875643,877039,23,18.23,37,13.6,60,15.37483333,300,0,0,First-year Adult,First-year Adult,1,1,6.645,23.7
35173,379,122,Villeneuve LaVillaire,1996,108,10/05/1996,2,5,1,1,36.52,30.24,17.48610029,16.7,875643,877039,23,18.23,37,13.6,60,15.37483333,300,0,0,First-year Adult,First-year Adult,1,1,6.645,23.7
35173,379,122,Villeneuve LaVillaire,1996,108,10/05/1996,2,5,2,2,38.2,30.6,18.72857947,18.6,875643,877039,23,18.23,37,13.6,60,15.37483333,300,0,0,First-year Adult,First-year Adult,1,1,6.645,23.7
35173,379,122,Villeneuve LaVillaire,1996,108,10/05/1996,2,5,3,4,37.78,30.7,18.64392413,18.6,875643,877039,23,18.23,37,13.6,60,15.37483333,300,0,0,First-year Adult,First-year Adult,1,1,6.645,23.7
35174,328,36,Curtilles Hauts,1996,109,17/05/1996,1,6,1,NA,41.6,30.4,20.12978425,20.3,877013,877014,7,9.65,17,7.71,24,8.275833333,298,0,0,First-year Adult,First-year Adult,1,1,6.86,23.4
35174,328,36,Curtilles Hauts,1996,109,17/05/1996,1,6,2,NA,40.3,30.4,19.50072849,19.1,877013,877014,7,9.65,17,7.71,24,8.275833333,298,0,0,First-year Adult,First-year Adult,1,1,6.86,23.4
35174,328,36,Curtilles Hauts,1996,109,17/05/1996,1,6,3,NA,40.5,30.7,19.98620771,19.8,877013,877014,7,9.65,17,7.71,24,8.275833333,298,0,0,First-year Adult,First-year Adult,1,1,6.86,23.4
35174,328,36,Curtilles Hauts,1996,109,17/05/1996,1,6,6,NA,40.3,31,20.27809046,19.5,877013,877014,7,9.65,17,7.71,24,8.275833333,298,0,0,First-year Adult,First-year Adult,1,1,6.86,23.4
35174,328,36,Curtilles Hauts,1996,109,17/05/1996,1,6,5,NA,39.4,30.5,19.19086378,18.1,877013,877014,7,9.65,17,7.71,24,8.275833333,298,0,0,First-year Adult,First-year Adult,1,1,6.86,23.4
35174,328,36,Curtilles Hauts,1996,109,17/05/1996,1,6,4,NA,41.3,31,20.78126888,20.8,877013,877014,7,9.65,17,7.71,24,8.275833333,298,0,0,First-year Adult,First-year Adult,1,1,6.86,23.4
35175,381,126,Wallenried F,1996,110,04/05/1996,1,7,2,1,38.1,29.85,17.77510885,17.3,871596,861574,4,6.88,2,6.46,6,6.74,287,0,0,Older Adult,Older Adult,0,0,7.075,17.3
35175,381,126,Wallenried F,1996,110,04/05/1996,1,7,6,7,37.5,29.55,17.14529099,17.4,871596,861574,4,6.88,2,6.46,6,6.74,287,0,0,Older Adult,Older Adult,0,0,7.075,17.3
35175,381,126,Wallenried F,1996,110,04/05/1996,1,7,5,4,37.3,29.75,17.28547802,17.3,871596,861574,4,6.88,2,6.46,6,6.74,287,0,0,Older Adult,Older Adult,0,0,7.075,17.3
35175,381,126,Wallenried F,1996,110,04/05/1996,1,7,1,3,37.6,29.7,17.36598277,17,871596,861574,4,6.88,2,6.46,6,6.74,287,0,0,Older Adult,Older Adult,0,0,7.075,17.3
35175,381,126,Wallenried F,1996,110,04/05/1996,1,7,3,5,36.7,29.85,17.12195524,17.4,871596,861574,4,6.88,2,6.46,6,6.74,287,0,0,Older Adult,Older Adult,0,0,7.075,17.3
35175,381,126,Wallenried F,1996,110,04/05/1996,1,7,4,6,38.1,29.3,17.12611432,17.5,871596,861574,4,6.88,2,6.46,6,6.74,287,0,0,Older Adult,Older Adult,0,0,7.075,17.3
35175,381,126,Wallenried F,1996,110,04/05/1996,1,7,7,2,37,29.45,16.8023855,16,871596,861574,4,6.88,2,6.46,6,6.74,287,0,0,Older Adult,Older Adult,0,0,7.075,17.3
35175,371,108,Sévaz,1996,110,12/05/1996,2,5,5,5,39.96,30.88,19.95164392,20,875646,NA,10,7.72,1,3.33,11,7.320909091,286,0,0,Older Adult,NA,0,NA,7.075,17.3
35175,371,108,Sévaz,1996,110,12/05/1996,2,5,1,2,39.94,31,20.09694623,19.3,875646,NA,10,7.72,1,3.33,11,7.320909091,286,0,0,Older Adult,NA,0,NA,7.075,17.3
35175,371,108,Sévaz,1996,110,12/05/1996,2,5,3,4,39.46,30.76,19.5491719,19.5,875646,NA,10,7.72,1,3.33,11,7.320909091,286,0,0,Older Adult,NA,0,NA,7.075,17.3
35175,371,108,Sévaz,1996,110,12/05/1996,2,5,4,1,42.34,30.72,20.92145568,20.2,875646,NA,10,7.72,1,3.33,11,7.320909091,286,0,0,Older Adult,NA,0,NA,7.075,17.3
35175,371,108,Sévaz,1996,110,12/05/1996,2,5,2,3,38.76,31.46,20.08629456,19,875646,NA,10,7.72,1,3.33,11,7.320909091,286,0,0,Older Adult,NA,0,NA,7.075,17.3
35177,376,119,Vesin,1996,112,12/05/1996,2,8,8,3,41.32,31.16,21.00650652,20.1,859947,871388,15,18.9,26,16.1,41,17.12439024,290,0,0,Older Adult,Older Adult,0,0,7.441,14.6
35177,376,119,Vesin,1996,112,12/05/1996,2,8,5,7,42.28,29.78,19.63283369,19.6,859947,871388,15,18.9,26,16.1,41,17.12439024,290,0,0,Older Adult,Older Adult,0,0,7.441,14.6
35177,376,119,Vesin,1996,112,12/05/1996,2,8,6,2,41.72,31.02,21.01969979,20,859947,871388,15,18.9,26,16.1,41,17.12439024,290,0,0,Older Adult,Older Adult,0,0,7.441,14.6
35177,376,119,Vesin,1996,112,12/05/1996,2,8,7,1,40,31.32,20.54480958,18.3,859947,871388,15,18.9,26,16.1,41,17.12439024,290,0,0,Older Adult,Older Adult,0,0,7.441,14.6
35177,376,119,Vesin,1996,112,12/05/1996,2,8,3,5,40.52,30.12,19.24766246,19.2,859947,871388,15,18.9,26,16.1,41,17.12439024,290,0,0,Older Adult,Older Adult,0,0,7.441,14.6
35177,376,119,Vesin,1996,112,12/05/1996,2,8,2,6,43.12,29.7,19.91545684,19.7,859947,871388,15,18.9,26,16.1,41,17.12439024,290,0,0,Older Adult,Older Adult,0,0,7.441,14.6
35177,376,119,Vesin,1996,112,12/05/1996,2,8,4,8,41.14,30.32,19.80255844,20.3,859947,871388,15,18.9,26,16.1,41,17.12439024,290,0,0,Older Adult,Older Adult,0,0,7.441,14.6
35177,376,119,Vesin,1996,112,12/05/1996,2,8,1,4,41.32,30.68,20.36430748,19.6,859947,871388,15,18.9,26,16.1,41,17.12439024,290,0,0,Older Adult,Older Adult,0,0,7.441,14.6
35177,338,54,Friques,1996,112,14/05/1996,2,4,3,NA,40.86,30.04,19.30620179,19.1,875622,875623,18,11.84,38,13.17,56,12.7425,298,0,0,First-year Adult,First-year Adult,1,1,7.441,14.6
35177,338,54,Friques,1996,112,14/05/1996,2,4,2,1,38.7,29.9,18.11556835,17.1,875622,875623,18,11.84,38,13.17,56,12.7425,298,0,0,First-year Adult,First-year Adult,1,1,7.441,14.6
35177,338,54,Friques,1996,112,14/05/1996,2,4,1,2,41.1,29.76,19.05927156,18.2,875622,875623,18,11.84,38,13.17,56,12.7425,298,0,0,First-year Adult,First-year Adult,1,1,7.441,14.6
35177,338,54,Friques,1996,112,14/05/1996,2,4,4,NA,40.8,30.1,19.35493765,19.5,875622,875623,18,11.84,38,13.17,56,12.7425,298,0,0,First-year Adult,First-year Adult,1,1,7.441,14.6
35178,356,81,Morat,1996,113,08/05/1996,1,6,2,4,39.9,30.2,19.05396679,19.3,864492,871971,NA,NA,NA,NA,NA,NA,NA,0,0,Older Adult,Older Adult,0,0,7.468,17.7
35178,356,81,Morat,1996,113,08/05/1996,1,6,3,6,39.1,30.6,19.16982873,19.7,864492,871971,NA,NA,NA,NA,NA,NA,NA,0,0,Older Adult,Older Adult,0,0,7.468,17.7
35178,356,81,Morat,1996,113,08/05/1996,1,6,1,5,40.3,30.35,19.43663411,20.1,864492,871971,NA,NA,NA,NA,NA,NA,NA,0,0,Older Adult,Older Adult,0,0,7.468,17.7
35178,356,81,Morat,1996,113,08/05/1996,1,6,5,3,40.4,30.2,19.2927383,19.2,864492,871971,NA,NA,NA,NA,NA,NA,NA,0,0,Older Adult,Older Adult,0,0,7.468,17.7
35178,356,81,Morat,1996,113,08/05/1996,1,6,6,2,39.5,30.45,19.1765427,19.1,864492,871971,NA,NA,NA,NA,NA,NA,NA,0,0,Older Adult,Older Adult,0,0,7.468,17.7
35178,356,81,Morat,1996,113,08/05/1996,1,6,4,1,40.3,30.9,20.14747508,19.3,864492,871971,NA,NA,NA,NA,NA,NA,NA,0,0,Older Adult,Older Adult,0,0,7.468,17.7
35178,365,99,Rueyres Palud,1996,113,12/05/1996,2,5,1,NA,39.93,30.33,19.23281053,18.6,875609,871959,19,14.17,31,12.43,50,13.0912,298,0,0,First-year Adult,Older Adult,1,0,7.468,17.7
35178,365,99,Rueyres Palud,1996,113,12/05/1996,2,5,5,NA,41.51,30.12,19.71792865,19.1,875609,871959,19,14.17,31,12.43,50,13.0912,298,0,0,First-year Adult,Older Adult,1,0,7.468,17.7
35178,365,99,Rueyres Palud,1996,113,12/05/1996,2,5,3,NA,39.04,30.52,19.04046235,18.8,875609,871959,19,14.17,31,12.43,50,13.0912,298,0,0,First-year Adult,Older Adult,1,0,7.468,17.7
35178,365,99,Rueyres Palud,1996,113,12/05/1996,2,5,4,NA,39.89,30.56,19.50605114,19.1,875609,871959,19,14.17,31,12.43,50,13.0912,298,0,0,First-year Adult,Older Adult,1,0,7.468,17.7
35178,365,99,Rueyres Palud,1996,113,12/05/1996,2,5,2,5,39.92,30.18,19.03827632,18.6,875609,871959,19,14.17,31,12.43,50,13.0912,298,0,0,First-year Adult,Older Adult,1,0,7.468,17.7
35179,337,153,Franex FrèresMoret,1996,114,07/05/1996,2,9,1,1,37.72,29,16.60987263,16.8,866346,871351,35,17.77,52,15.27,87,16.27574713,289,0,0,Older Adult,Older Adult,0,0,7.516,18.7
35179,337,153,Franex FrèresMoret,1996,114,07/05/1996,2,9,4,NA,38.28,31.04,19.31140965,18,866346,871351,35,17.77,52,15.27,87,16.27574713,289,0,0,Older Adult,Older Adult,0,0,7.516,18.7
35179,337,153,Franex FrèresMoret,1996,114,07/05/1996,2,9,5,4,39.7,29.04,17.53001764,18.2,866346,871351,35,17.77,52,15.27,87,16.27574713,289,0,0,Older Adult,Older Adult,0,0,7.516,18.7
35179,337,153,Franex FrèresMoret,1996,114,07/05/1996,2,9,9,2,39.34,29.42,17.82864406,18.5,866346,871351,35,17.77,52,15.27,87,16.27574713,289,0,0,Older Adult,Older Adult,0,0,7.516,18.7
35179,337,153,Franex FrèresMoret,1996,114,07/05/1996,2,9,3,3,37,29.22,16.54096221,16.9,866346,871351,35,17.77,52,15.27,87,16.27574713,289,0,0,Older Adult,Older Adult,0,0,7.516,18.7
35179,337,153,Franex FrèresMoret,1996,114,07/05/1996,2,9,6,NA,40.12,31.36,20.65911222,20.04,866346,871351,35,17.77,52,15.27,87,16.27574713,289,0,0,Older Adult,Older Adult,0,0,7.516,18.7
35179,337,153,Franex FrèresMoret,1996,114,07/05/1996,2,9,7,6,39.42,29.36,17.79210549,18.6,866346,871351,35,17.77,52,15.27,87,16.27574713,289,0,0,Older Adult,Older Adult,0,0,7.516,18.7
35179,337,153,Franex FrèresMoret,1996,114,07/05/1996,2,9,8,5,39.68,32.06,21.35488917,20.4,866346,871351,35,17.77,52,15.27,87,16.27574713,289,0,0,Older Adult,Older Adult,0,0,7.516,18.7
35179,337,153,Franex FrèresMoret,1996,114,07/05/1996,2,9,2,NA,39.66,31.32,20.3701787,19.8,866346,871351,35,17.77,52,15.27,87,16.27574713,289,0,0,Older Adult,Older Adult,0,0,7.516,18.7
35179,364,96,Prevondavaux,1996,114,19/05/1996,1,7,1,5,41.82,30.54,20.42305544,20.6,874006,861626,15,12.38,53,10.09,68,10.59514706,300,0,0,First-year Adult,First-year Adult,1,1,7.516,18.7
35179,364,96,Prevondavaux,1996,114,19/05/1996,1,7,2,3,40.89,31.8,21.65060182,20.7,874006,861626,15,12.38,53,10.09,68,10.59514706,300,0,0,First-year Adult,First-year Adult,1,1,7.516,18.7
35179,364,96,Prevondavaux,1996,114,19/05/1996,1,7,7,1,38.9,31.26,19.90334958,19.1,874006,861626,15,12.38,53,10.09,68,10.59514706,300,0,0,First-year Adult,First-year Adult,1,1,7.516,18.7
35179,364,96,Prevondavaux,1996,114,19/05/1996,1,7,3,5,41.8,30.48,20.33315772,20.2,874006,861626,15,12.38,53,10.09,68,10.59514706,300,0,0,First-year Adult,First-year Adult,1,1,7.516,18.7
35179,364,96,Prevondavaux,1996,114,19/05/1996,1,7,4,7,40.46,30.28,19.42389145,18,874006,861626,15,12.38,53,10.09,68,10.59514706,300,0,0,First-year Adult,First-year Adult,1,1,7.516,18.7
35179,364,96,Prevondavaux,1996,114,19/05/1996,1,7,6,1,41.24,31.28,21.12762927,20.5,874006,861626,15,12.38,53,10.09,68,10.59514706,300,0,0,First-year Adult,First-year Adult,1,1,7.516,18.7
35180,315,15,Champmartin,1996,115,09/05/1996,1,5,5,5,39.1,30.75,19.35822886,20.2,871828,864547,11,9,7,7,18,8.222222222,292,0,0,Older Adult,Older Adult,0,0,7.559,10.9
35180,315,15,Champmartin,1996,115,09/05/1996,1,5,3,1,38.45,30.8,19.09837425,18.9,871828,864547,11,9,7,7,18,8.222222222,292,0,0,Older Adult,Older Adult,0,0,7.559,10.9
35180,315,15,Champmartin,1996,115,09/05/1996,1,5,2,2,39.1,31.3,20.05691134,20.3,871828,864547,11,9,7,7,18,8.222222222,292,0,0,Older Adult,Older Adult,0,0,7.559,10.9
35180,315,15,Champmartin,1996,115,09/05/1996,1,5,1,3,38.6,30.45,18.73960882,19.2,871828,864547,11,9,7,7,18,8.222222222,292,0,0,Older Adult,Older Adult,0,0,7.559,10.9
35180,315,15,Champmartin,1996,115,09/05/1996,1,5,4,4,38.4,30.65,18.88821008,19.4,871828,864547,11,9,7,7,18,8.222222222,292,0,0,Older Adult,Older Adult,0,0,7.559,10.9
35181,374,116,Trey,1996,116,16/05/1996,2,6,2,1,40.64,29.4,18.39276332,18.3,877012,871843,15,12.88,22,11.24,37,11.90486486,300,0,0,Older Adult,Older Adult,0,0,7.832,9.5
35181,374,116,Trey,1996,116,16/05/1996,2,6,5,6,42.4,29.68,19.55655133,19.7,877012,871843,15,12.88,22,11.24,37,11.90486486,300,0,0,Older Adult,Older Adult,0,0,7.832,9.5
35181,374,116,Trey,1996,116,16/05/1996,2,6,1,2,38.14,28.9,16.67919156,15.8,877012,871843,15,12.88,22,11.24,37,11.90486486,300,0,0,Older Adult,Older Adult,0,0,7.832,9.5
35181,374,116,Trey,1996,116,16/05/1996,2,6,4,4,40.4,30.64,19.85900611,19.6,877012,871843,15,12.88,22,11.24,37,11.90486486,300,0,0,Older Adult,Older Adult,0,0,7.832,9.5
35181,374,116,Trey,1996,116,16/05/1996,2,6,3,5,39.8,30.4,19.25878397,19.2,877012,871843,15,12.88,22,11.24,37,11.90486486,300,0,0,Older Adult,Older Adult,0,0,7.832,9.5
35181,374,116,Trey,1996,116,16/05/1996,2,6,6,3,40.14,30.14,19.09248625,18.9,877012,871843,15,12.88,22,11.24,37,11.90486486,300,0,0,Older Adult,Older Adult,0,0,7.832,9.5
35181,348,72,Marnand,1996,116,16/05/1996,1,6,2,2,38.9,31,19.57364067,18.9,849754,870764,32,14.04,50,12.43,82,13.05829268,299,0,0,First-year Adult,Older Adult,1,0,7.832,9.5
35181,348,72,Marnand,1996,116,16/05/1996,1,6,1,3,40.1,31.3,20.56987583,20.5,849754,870764,32,14.04,50,12.43,82,13.05829268,299,0,0,First-year Adult,Older Adult,1,0,7.832,9.5
35181,348,72,Marnand,1996,116,16/05/1996,1,6,3,6,41.4,30.4,20.03300644,19.6,849754,870764,32,14.04,50,12.43,82,13.05829268,299,0,0,First-year Adult,Older Adult,1,0,7.832,9.5
35181,348,72,Marnand,1996,116,16/05/1996,1,6,5,4,40,31.1,20.25719887,20.2,849754,870764,32,14.04,50,12.43,82,13.05829268,299,0,0,First-year Adult,Older Adult,1,0,7.832,9.5
35181,348,72,Marnand,1996,116,16/05/1996,1,6,4,5,39.7,31.3,20.36469003,20.7,849754,870764,32,14.04,50,12.43,82,13.05829268,299,0,0,First-year Adult,Older Adult,1,0,7.832,9.5
35181,348,72,Marnand,1996,116,16/05/1996,1,6,6,1,39.4,31.2,20.08186449,19.4,849754,870764,32,14.04,50,12.43,82,13.05829268,299,0,0,First-year Adult,Older Adult,1,0,7.832,9.5
35183,329,41,Domdidier Jordan,1996,118,14/05/1996,2,6,4,NA,39.46,30.88,19.70199872,19.3,875636,871523,20,12.41,37,8.3,57,9.742105263,300,0,0,First-year Adult,Older Adult,1,0,8.47,9.5
35183,329,41,Domdidier Jordan,1996,118,14/05/1996,2,6,2,NA,40,30.64,19.66238228,19.6,875636,871523,20,12.41,37,8.3,57,9.742105263,300,0,0,First-year Adult,Older Adult,1,0,8.47,9.5
35183,329,41,Domdidier Jordan,1996,118,14/05/1996,2,6,3,NA,40.54,31.36,20.87538408,21.4,875636,871523,20,12.41,37,8.3,57,9.742105263,300,0,0,First-year Adult,Older Adult,1,0,8.47,9.5
35183,329,41,Domdidier Jordan,1996,118,14/05/1996,2,6,1,NA,41.1,31.22,20.97520633,21.3,875636,871523,20,12.41,37,8.3,57,9.742105263,300,0,0,First-year Adult,Older Adult,1,0,8.47,9.5
35183,329,41,Domdidier Jordan,1996,118,14/05/1996,2,6,5,NA,39.94,31.4,20.6189231,19.7,875636,871523,20,12.41,37,8.3,57,9.742105263,300,0,0,First-year Adult,Older Adult,1,0,8.47,9.5
35183,329,41,Domdidier Jordan,1996,118,14/05/1996,2,6,6,NA,40.04,31.32,20.56535439,20.7,875636,871523,20,12.41,37,8.3,57,9.742105263,300,0,0,First-year Adult,Older Adult,1,0,8.47,9.5
35183,369,105,Sauge,1996,118,31/05/1996,2,7,4,NA,41.8,30.76,20.70844869,NA,863188,865915,33,18.63,54,16.95,87,17.58724138,298,0,0,Older Adult,Older Adult,0,0,8.47,9.5
35183,369,105,Sauge,1996,118,31/05/1996,2,7,1,NA,40.92,30.78,20.29885206,NA,863188,865915,33,18.63,54,16.95,87,17.58724138,298,0,0,Older Adult,Older Adult,0,0,8.47,9.5
35183,369,105,Sauge,1996,118,31/05/1996,2,7,2,NA,41.22,31.04,20.79457434,NA,863188,865915,33,18.63,54,16.95,87,17.58724138,298,0,0,Older Adult,Older Adult,0,0,8.47,9.5
35183,369,105,Sauge,1996,118,31/05/1996,2,7,7,NA,42.4,30.8,21.06036588,NA,863188,865915,33,18.63,54,16.95,87,17.58724138,298,0,0,Older Adult,Older Adult,0,0,8.47,9.5
35183,369,105,Sauge,1996,118,31/05/1996,2,7,6,NA,42.24,31.6,22.08496407,NA,863188,865915,33,18.63,54,16.95,87,17.58724138,298,0,0,Older Adult,Older Adult,0,0,8.47,9.5
35183,342,60,Granges-des-Bois,1996,118,17/05/1996,2,6,6,3,43.1,31.18,21.93957014,21.5,871865,NA,15,15.9,29,14.79,44,15.16840909,293,0,0,First-year Adult,NA,1,NA,8.47,9.5
35183,342,60,Granges-des-Bois,1996,118,17/05/1996,2,6,5,NA,40.7,31.8,21.54999985,20.2,871865,NA,15,15.9,29,14.79,44,15.16840909,293,0,0,First-year Adult,NA,1,NA,8.47,9.5
35183,342,60,Granges-des-Bois,1996,118,17/05/1996,2,6,3,NA,41.72,30.66,20.53464613,20.4,871865,NA,15,15.9,29,14.79,44,15.16840909,293,0,0,First-year Adult,NA,1,NA,8.47,9.5
35183,342,60,Granges-des-Bois,1996,118,17/05/1996,2,6,2,1,42.32,31.8,22.40776397,20.9,871865,NA,15,15.9,29,14.79,44,15.16840909,293,0,0,First-year Adult,NA,1,NA,8.47,9.5
35183,342,60,Granges-des-Bois,1996,118,17/05/1996,2,6,1,2,41.5,30.7,20.47969432,20,871865,NA,15,15.9,29,14.79,44,15.16840909,293,0,0,First-year Adult,NA,1,NA,8.47,9.5
35183,342,60,Granges-des-Bois,1996,118,17/05/1996,2,6,4,NA,41.94,30.92,20.99452334,20.9,871865,NA,15,15.9,29,14.79,44,15.16840909,293,0,0,First-year Adult,NA,1,NA,8.47,9.5
35183,335,50,Forel Gotta,1996,118,23/05/1996,2,5,4,4,37.62,29.2,16.7951202,16.7,871110,866268,14,12.58,30,14.33,44,13.77318182,284,0,0,Older Adult,Older Adult,0,0,8.47,9.5
35183,335,50,Forel Gotta,1996,118,23/05/1996,2,5,1,1,39.44,29.6,18.0933486,17,871110,866268,14,12.58,30,14.33,44,13.77318182,284,0,0,Older Adult,Older Adult,0,0,8.47,9.5
35183,335,50,Forel Gotta,1996,118,23/05/1996,2,5,3,3,38.84,29.2,17.33977854,16.9,871110,866268,14,12.58,30,14.33,44,13.77318182,284,0,0,Older Adult,Older Adult,0,0,8.47,9.5
35183,335,50,Forel Gotta,1996,118,23/05/1996,2,5,2,2,39.3,29.2,17.54514152,16.8,871110,866268,14,12.58,30,14.33,44,13.77318182,284,0,0,Older Adult,Older Adult,0,0,8.47,9.5
35183,335,50,Forel Gotta,1996,118,23/05/1996,2,5,5,5,39.2,28.74,16.95345496,16.7,871110,866268,14,12.58,30,14.33,44,13.77318182,284,0,0,Older Adult,Older Adult,0,0,8.47,9.5
35184,310,7,Avenches Russalet,1996,119,14/05/1996,3,7,4,4,38.1,31,19.17109793,19.1,875637,877275,20,13.12,46,12.29,66,12.54151515,294,0,0,First-year Adult,First-year Adult,1,1,8.783,12.8
35184,310,7,Avenches Russalet,1996,119,14/05/1996,3,7,6,6,37.6,30.8,18.67617352,18.8,875637,877275,20,13.12,46,12.29,66,12.54151515,294,0,0,First-year Adult,First-year Adult,1,1,8.783,12.8
35184,310,7,Avenches Russalet,1996,119,14/05/1996,3,7,3,3,37.9,30.4,18.33939478,18,875637,877275,20,13.12,46,12.29,66,12.54151515,294,0,0,First-year Adult,First-year Adult,1,1,8.783,12.8
35184,310,7,Avenches Russalet,1996,119,14/05/1996,3,7,1,1,38.2,30.4,18.4845615,18,875637,877275,20,13.12,46,12.29,66,12.54151515,294,0,0,First-year Adult,First-year Adult,1,1,8.783,12.8
